gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3346291194	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069604	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Virginia_location2		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:09.314Z		
3346291193	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069596	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Maine_location3		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:09.314Z		
3346285099	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP051429	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 New York		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019-01-01T00:00:00	1	1	2019	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:30.356Z		
3346281211	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP759588	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi		SPECIES	Dickeya chrysanthemi (Burkholder et al., 1953) Samson et al., 2005	Dickeya chrysanthemi		TW	Beitun Dist., Taichung City		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	24.167	120.682999							2010-12-03T00:00:00	3	12	2010	3221967	3221967	MATERIAL_SAMPLE							CC_BY_4_0		P.-J. Lee			2021-09-23T14:48:29.671Z		GEODETIC_DATUM_ASSUMED_WGS84
3346277211	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069603	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 New York_location1		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:09.212Z		
3346277210	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069595	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Pennsylvania		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015-01-01T00:00:00	1	1	2015	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:09.211Z		
3346276172	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP071062	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya solani		SPECIES	Dickeya solani Wolf et al., 2014	Dickeya solani		NL	Lisse		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	52.150002	4.33							2009-01-01T00:00:00	1	1	2009	7564445	7564445	MATERIAL_SAMPLE							CC_BY_4_0		Van Vaerenbergh Johan, ILVO - Eenheid Plant, Onderzoeksdomein Gewasbescherming			2021-09-23T14:11:11.128Z		GEODETIC_DATUM_ASSUMED_WGS84
3346275149	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP759586	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi		SPECIES	Dickeya chrysanthemi (Burkholder et al., 1953) Samson et al., 2005	Dickeya chrysanthemi		TW	Changzhi Township, Pingtung County		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	22.683001	120.516998							2011-12-22T00:00:00	22	12	2011	3221967	3221967	MATERIAL_SAMPLE							CC_BY_4_0		P.-J. Lee			2021-09-23T14:48:29.841Z		GEODETIC_DATUM_ASSUMED_WGS84
3346274212	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069599	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 New Jersey		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:12:29.046Z		
3346228105	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KM405243	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya solani		SPECIES	Dickeya solani Wolf et al., 2014	Dickeya solani		NL			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013-12-18T00:00:00	18	12	2013	7564445	7564445	MATERIAL_SAMPLE					Huili Zhang		CC_BY_4_0					2021-09-23T14:48:22.939Z		
3346215136	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KM405242	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya solani		SPECIES	Dickeya solani Wolf et al., 2014	Dickeya solani		NL			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013-12-18T00:00:00	18	12	2013	7564445	7564445	MATERIAL_SAMPLE					Huili Zhang		CC_BY_4_0					2021-09-23T14:48:25.783Z		
3346151201	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF294459	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. FZ-2012		CN	Fuzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-07-17T00:00:00	17	7	2012	3221963		MATERIAL_SAMPLE							CC_BY_4_0		S. L. Zhang			2021-09-23T14:48:16.965Z		TAXON_MATCH_HIGHERRANK
3346150823	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF121135	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:16.359Z		TAXON_MATCH_HIGHERRANK
3346150174	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF294460	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. FZ-2012		CN	Fuzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-07-17T00:00:00	17	7	2012	3221963		MATERIAL_SAMPLE							CC_BY_4_0		S. L. Zhang			2021-09-23T14:48:16.887Z		TAXON_MATCH_HIGHERRANK
3346149830	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF121731	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:16.381Z		TAXON_MATCH_HIGHERRANK
3346149762	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF119996	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:16.275Z		TAXON_MATCH_HIGHERRANK
3346148786	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF120738	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:16.186Z		TAXON_MATCH_HIGHERRANK
3346148178	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF294462	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. FZ-2012		CN	Fuzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-07-17T00:00:00	17	7	2012	3221963		MATERIAL_SAMPLE							CC_BY_4_0		S. L. Zhang			2021-09-23T14:48:16.488Z		TAXON_MATCH_HIGHERRANK
3346147687	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF118340	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:15.672Z		TAXON_MATCH_HIGHERRANK
3346147624	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF116856	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:15.574Z		TAXON_MATCH_HIGHERRANK
3346144775	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF119379	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:17.767Z		TAXON_MATCH_HIGHERRANK
3346143055	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF294461	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. FZ-2012		CN	Fuzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-07-17T00:00:00	17	7	2012	3221963		MATERIAL_SAMPLE							CC_BY_4_0		S. L. Zhang			2021-09-23T14:48:18.447Z		TAXON_MATCH_HIGHERRANK
3346142727	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF122344	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:17.912Z		TAXON_MATCH_HIGHERRANK
3346142497	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF116576	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:17.508Z		TAXON_MATCH_HIGHERRANK
3346141835	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KF122199	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	uncultured Dickeya sp.		SA	Hofuf		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-07-01T00:00:00	1	7	2010	3221963		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:48:18.175Z		TAXON_MATCH_HIGHERRANK
3346111454	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	JQ867399	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi		SPECIES	Dickeya chrysanthemi (Burkholder et al., 1953) Samson et al., 2005	Dickeya chrysanthemi		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-06-10T00:00:00	10	6	2009	3221967	3221967	MATERIAL_SAMPLE					Cai Xueqing		CC_BY_4_0		Cai Xueqing			2021-09-23T14:48:12.372Z		
3346106419	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	JN971030	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. PC1		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011-09-05T00:00:00	5	9	2011	3221963		MATERIAL_SAMPLE					Jianuan Zhou, Huifang Shen, Xiaoming Pu		CC_BY_4_0		Birun Lin			2021-09-23T14:48:09.190Z		TAXON_MATCH_HIGHERRANK
3346105672	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	JQ284039	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. MS1		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-09-05T00:00:00	5	9	2009	3221963		MATERIAL_SAMPLE					Jianuan Zhou, Huifang Shen, Xiaoming Pu		CC_BY_4_0		Birun Lin			2021-09-23T14:48:10.959Z		TAXON_MATCH_HIGHERRANK
3346102593	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	JQ284038	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. MS1		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-09-05T00:00:00	5	9	2009	3221963		MATERIAL_SAMPLE					Jianuan Zhou, Huifang Shen, Xiaoming Pu		CC_BY_4_0		Birun Lin			2021-09-23T14:48:09.336Z		TAXON_MATCH_HIGHERRANK
