gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3349176337	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MT834964	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium aroidearum		SPECIES	Pectobacterium aroidearum Nabhan et al., 2013	Pectobacterium aroidearum		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019-08-31T00:00:00	31	8	2019	8410614	8410614	MATERIAL_SAMPLE							CC_BY_4_0		Hua Xie			2021-09-23T14:51:23.476Z		
3349175542	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK910253	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium brasiliense		SPECIES	Pectobacterium brasiliense A	Pectobacterium brasiliense		CN	Guangzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	10826565	10826565	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:04.741Z		
3349170802	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK910250	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium brasiliense		SPECIES	Pectobacterium brasiliense A	Pectobacterium brasiliense		CN	Guangzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	10826565	10826565	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:04.740Z		
3349164765	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW048488	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium aroidearum		SPECIES	Pectobacterium aroidearum Nabhan et al., 2013	Pectobacterium aroidearum		BR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													8410614	8410614	PRESERVED_SPECIMEN			UFRPE:CCRMPA99				CC_BY_4_0		A.J.G. Moraes			2021-09-23T14:51:25.198Z		
3349163114	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MT427774	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium parmentieri		SPECIES	Pectobacterium parmentieri Khayi et al., 2016	Pectobacterium parmentieri		CN	 Inner Mongolia, Hulunbuir		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019-01-01T00:00:00	1	1	2019	9261607	9261607	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:51:07.186Z		
3349163113	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MT427756	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium parmentieri		SPECIES	Pectobacterium parmentieri Khayi et al., 2016	Pectobacterium parmentieri		CN	 Inner Mongolia, Hohhot		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019-01-01T00:00:00	1	1	2019	9261607	9261607	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:51:07.184Z		
3349161463	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK910244	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium brasiliense		SPECIES	Pectobacterium brasiliense A	Pectobacterium brasiliense		CN	Guangzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017-01-01T00:00:00	1	1	2017	10826565	10826565	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:50.587Z		
3349153342	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK910248	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium aroidearum		SPECIES	Pectobacterium aroidearum Nabhan et al., 2013	Pectobacterium aroidearum		CN	Guangzhou		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017-01-01T00:00:00	1	1	2017	8410614	8410614	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:50.750Z		
3349152723	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517264	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007-01-01T00:00:00	1	1	2007	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152722	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517165	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium punjabense		SPECIES	Pectobacterium punjabense	Pectobacterium punjabense		PK			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017-01-01T00:00:00	1	1	2017	10730280	10730280	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		
