gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2024881672	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198447_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4783	-80.9417							2015-09-07T00:00:00	7	9	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:54.586Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024876573	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198439_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.3664	-81.0636							2015-09-08T00:00:00	8	9	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:57.006Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024866929	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198426_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4783	-80.9417							2015-08-10T00:00:00	10	8	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:20.942Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024855809	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198416_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4783	-80.9417							2015-08-10T00:00:00	10	8	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:57.181Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024846730	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198402_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4583	-80.9333							2015-10-07T00:00:00	7	10	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:51.265Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024845887	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198401_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.3664	-81.0636							2015-09-08T00:00:00	8	9	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:57.176Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024841430	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198398_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.3664	-81.0636							2015-09-08T00:00:00	8	9	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:21.248Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024836129	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198392_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4583	-80.9333							2015-08-12T00:00:00	12	8	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:21.241Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024835088	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198391_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4783	-80.9417							2015-09-07T00:00:00	7	9	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:23.423Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
2024820726	cb6a5492-a37b-4b63-846d-6f38ab009065	MGYA00198368_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		CA			PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	46.4583	-80.9333							2015-08-12T00:00:00	12	8	2015	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:49:57.145Z		GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE
