gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3347157585	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841659	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.850Z		
3347157582	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841604	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.845Z		
3347156536	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841660	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2002-01-01T00:00:00	1	1	2002	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:16.164Z		
3347144527	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841664	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.770Z		
3347144526	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841646	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2002-01-01T00:00:00	1	1	2002	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:15.768Z		
3347131525	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841663	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-01-01T00:00:00	1	1	2008	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:20.858Z		
3347131524	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841645	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:20.856Z		
3347130694	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841661	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004-01-01T00:00:00	1	1	2004	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:22.122Z		
3347130693	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841643	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:22.120Z		
3347121475	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841665	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:21.139Z		
